ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_BM,fy_start,fy_end,Notes,BenMin_RetAge,BenMin_RetTenure,BenMin_RetPoints,BenMin_RetDate,BenMin_EligibleforRetirement,BenMin_AnnualBenefitAmount,BenMin_ERMatchContribRate,BenMin_ERMatchRatio,BenMin_EEAccountInterestRate,BenMin_BenefitFactor,BenMin_DollarAccrual,fy
85,Ohio PERS,2,General Local Employees-Traditional Plan,6,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,6,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,7,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,7,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,7,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,8,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,8,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,8,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,9,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,9,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,9,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,10,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,10,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,10,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,11,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,11,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,2,General Local Employees-Traditional Plan,11,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,1,2012,9999,,,,,,,,,0,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,2,2012,9999,,,5,,,,,,.3333333333333333,,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,3,2012,9999,,,10,,,,,,.6666666666666666,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,1,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,2,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,3,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,4,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,5,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,6,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,7,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,8,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,9,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,10,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,5,General State Employees-Combined Plan,11,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,1,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,2,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,3,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,4,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,5,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,6,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,7,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,8,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,9,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,10,,1,2012,9999,,,,,,,,,,,,,2014
85,Ohio PERS,6,General Local Employees-Combined Plan,11,,1,2012,9999,,,,,,,,,,,,,2014
86,Ohio Police and Fire,1,ALL,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
86,Ohio Police and Fire,1,ALL,2,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
86,Ohio Police and Fire,1,ALL,3,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
86,Ohio Police and Fire,2,ALL,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
86,Ohio Police and Fire,2,ALL,2,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
86,Ohio Police and Fire,2,ALL,3,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
87,Ohio Schools,0,ALL,1,,1,2012,9999,,,,,,1,,,1,,,,2014
87,Ohio Schools,0,ALL,2,,1,2012,9999,,,,,,1,,,1,,,,2014
88,Ohio TRS,1,ALL,1,,1,2012,9999,,,,,,1,,,,,,.086,2014
88,Ohio TRS,1,ALL,2,,1,2012,9999,,,,,,1,,,,,,.086,2014
88,Ohio TRS,1,ALL,3,,1,2012,9999,,,,,,1,,,,,,.086,2014
88,Ohio TRS,1,ALL,4,,1,2012,9999,,,,,,1,,,,,,.086,2014
88,Ohio TRS,2,ALL,1,,1,2012,9999,,,,,,1,,,,,,.086,2014
88,Ohio TRS,2,ALL,2,,1,2012,9999,,,,,,1,,,,,,.086,2014
89,Oklahoma PERS,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,1,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,1,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,2,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,2,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
89,Oklahoma PERS,2,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
90,Oklahoma Teachers,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
90,Oklahoma Teachers,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
90,Oklahoma Teachers,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
91,Oregon PERS,1,ALL,1,1/1/1800,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,1,ALL,2,  1/1/1996,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,1,ALL,3, 8/28/2003,1,2012,9999,,,,,,,,,,,,,2014
91,Oregon PERS,2,ALL,1,1/1/1800,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,2,ALL,2,  1/1/1996,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,2,ALL,3, 8/28/2003,1,2012,9999,,,,,,,,,,,,,2014
91,Oregon PERS,3,ALL,1,1/1/1800,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,3,ALL,2,  1/1/1996,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,3,ALL,3, 8/28/2003,1,2012,9999,,,,,,,,,,,,,2014
91,Oregon PERS,4,ALL,1,1/1/1800,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,4,ALL,2,  1/1/1996,1,2012,9999,,,,,,1,,,1,,,,2014
91,Oregon PERS,4,ALL,3, 8/28/2003,1,2012,9999,,,,,,,,,,,,,2014
92,Pennsylvania Schools,0,All,1,,1,2012,9999,,,,,,,,,,,,,2014
92,Pennsylvania Schools,0,All,2,,1,2012,9999,,,,,,,,,,,,,2014
92,Pennsylvania Schools,0,All,3,,1,2012,9999,,,,,,,,,,,,,2014
92,Pennsylvania Schools,0,All,4,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,1,General State Employees,1,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,1,General State Employees,2,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,1,General State Employees,3,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,2,State Police,1,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,2,State Police,2,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,3,Legislators,1,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,3,Legislators,2,,1,2012,9999,,,,,,,,,,,,,2014
93,Pennsylvania State Employees,4,Judges - Class E-1,0,,1,2012,9999,,,,,,,,,,,,,2014
94,Phoenix ERS,0,All Employees,1,Tier 1,1,2014,9999,,,,,,,3,,,,,,2014
94,Phoenix ERS,0,All Employees,1,Tier 1,2,2014,9999,,,15,,,,6,,,,,,2014
94,Phoenix ERS,0,All Employees,2,Tier 2,1,2014,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,1,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,1,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,1,All Employees,3,  7/1/1995,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,1,All Employees,4, 6/30/2007,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,2,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,2,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,2,All Employees,3,  7/1/1995,1,2012,9999,,,,,,,,,,,,,2014
95,Rhode Island ERS,2,All Employees,4, 6/30/2007,1,2012,9999,,,,,,,,,,,,,2014
97,San Diego County,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
97,San Diego County,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
97,San Diego County,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
97,San Diego County,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
97,San Diego County,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
97,San Diego County,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
97,San Diego County,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,2,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,2,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
98,San Francisco City & County,2,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
99,South Carolina Police RS,0,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
99,South Carolina Police RS,0,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
100,South Carolina RS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
100,South Carolina RS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
100,South Carolina RS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
100,South Carolina RS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
100,South Carolina RS,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
100,South Carolina RS,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
101,South Dakota RS,1,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
101,South Dakota RS,2,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
101,South Dakota RS,3,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
102,St. Louis Schools,0,All Employees,0,All Tiers,1,2014,9999,,65,,,,,.01,,,,,,2014
103,St. Paul Teachers,0,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
105,Texas ERS,1,All,1,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,1,All,2,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,1,All,3,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,2,All,1,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,2,All,2,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,2,All,3,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,3,All,1,,1,2012,9999,,,,,,,,,,,,,2014
105,Texas ERS,3,All,2,,1,2012,9999,,,,,,,,,,,,,2014
106,Texas LECOS,0,All Employees,1,All Tiers,0,2014,9999,,,,,,,,,,,,,2014
106,Texas LECOS,0,All Employees,2,All Tiers,0,2014,9999,,,,,,,,,,,,,2014
106,Texas LECOS,0,All Employees,3,All Tiers,0,2014,9999,,,,,,,,,,,,,2014
108,Texas Teachers,0,All,1,,1,2012,9999,,,,,,1,1.8,,,,,,2014
108,Texas Teachers,0,All,2,,1,2012,9999,,,,,,1,1.8,,,,,,2014
108,Texas Teachers,0,All,3,,1,2012,9999,,,,,,1,1.8,,,,,,2014
110,TN State and Teachers,1,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,.096,2014
110,TN State and Teachers,2,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,.096,2014
111,University of California,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
111,University of California,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
111,University of California,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
112,Utah NonContributory,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
112,Utah NonContributory,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
113,Vermont State Employees,1,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
113,Vermont State Employees,2,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
113,Vermont State Employees,3,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
113,Vermont State Employees,4,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
113,Vermont State Employees,4,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,1,2014,9999,Vesting = 5 years,,5,,,,1.1,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,2,2014,9999,,,6,,,,1.32,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,3,2014,9999,,,7,,,,1.54,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,4,2014,9999,,,8,,,,1.76,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,5,2014,9999,,,9,,,,1.98,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,6,2014,9999,,,10,,,,2.2,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,7,2014,9999,,,11,,,,2.42,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,8,2014,9999,,,12,,,,2.64,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,9,2014,9999,,,13,,,,2.86,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,10,2014,9999,,,14,,,,3.08,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,11,2014,9999,,,15,,,,3.3,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,12,2014,9999,,,16,,,,3.52,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,13,2014,9999,,,17,,,,3.74,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,14,2014,9999,,,18,,,,3.96,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,15,2014,9999,,,19,,,,4.18,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,16,2014,9999,,,20,,,,4.4,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,17,2014,9999,,,21,,,,4.619999999999999,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,18,2014,9999,,,22,,,,4.839999999999999,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,19,2014,9999,,,23,,,,5.060000000000001,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,20,2014,9999,,,24,,,,5.28,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,21,2014,9999,,,25,,,,5.5,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,22,2014,9999,,,26,,,,5.72,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,23,2014,9999,,,27,,,,5.94,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,24,2014,9999,,,28,,,,6.16,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,25,2014,9999,,,29,,,,6.38,,,,,,2014
114,Vermont Teachers,1,Group A,0,All Tiers,26,2014,9999,"""$6,600 after 30 years , pro-rata portion if less than 30 years""",,30,,,,6.6,,,,,,2014
114,Vermont Teachers,2,Group C,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
114,Vermont Teachers,2,Group C,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,4,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
115,Virginia Retirement System,4,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
117,Washington LEOFF Plan 2,0,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
119,Washington PERS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
119,Washington PERS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
119,Washington PERS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2014
119,Washington PERS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2014
120,Washington School Employees,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
120,Washington School Employees,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
120,Washington School Employees,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
120,Washington School Employees,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
122,Washington Teachers Plan 2/3,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
122,Washington Teachers Plan 2/3,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2014
125,Wisconsin Retirement System,1,ALL,1,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,1,ALL,2,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,2,ALL,1,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,2,ALL,2,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,3,ALL,1,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,3,ALL,2,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,4,ALL,1,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,4,ALL,2,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,5,ALL,1,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,5,ALL,2,,1,2012,9999,,,,,,1,,,1,.05,,,2014
125,Wisconsin Retirement System,6,ALL,1,,1,2012,9999,,,,,,1,,,1,.05,,,2014
