ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_COLA,fy_start,fy_end,Notes,COLA_StartDate,COLA_EndDate,COLA_CPIPercentage,COLA_CPIRangeStart,COLA_CPIRangeEnd,COLA_FixedRate,COLA_compounded,COLA_PercentMax,COLA_PercentMin,COLA_DollarMax,COLA_DollarMin,COLA_MaxPensionBase,COLA_PensionBaseIndexed,COLA_PensionBaseStart,COLA_PensionBaseEnd,COLA_RetAge,COLA_RetTenure,COLA_RetPoints,COLA_RetDate,COLA_AgeStart,COLA_AgeEnd,COLA_RetPeriodStart,COLA_RetPeriodEnd,COLA_FundedRatioStart,COLA_FundedRatioEnd,COLA_MarketReturnStart,COLA_MarketReturnEnd,COLABasis_RetBoard,COLABasis_Legislature,COLABasis_InvestmentReturn,COLABasis_CPI,COLABasis_FundedRatio,COLABasis_AdHoc,COLABasis_automatic,COLABasis_NoCOLA,fy
5,Arizona Public Safety,0,ALL,1,,8,2012,9999,,  8/1/2011,  1/1/8000,,,,.03,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.7,.74,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,9,2012,9999,,,,,,,.035,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.75,.79,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,10,2012,9999,,,,,,,.04,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.8,1,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,11,2012,9999,,,,,,,.02,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.6,.64,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,12,2012,9999,,,,,,,.025,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.65,.69,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,13,2012,9999,,,,,,,.03,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.7,.74,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,14,2012,9999,,,,,,,.035,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.75,.79,,,,,,,,,,,2015
5,Arizona Public Safety,0,ALL,2,,15,2012,9999,,,,,,,.04,,,,,,,,,,,,,03jul1905,55,9999,3,9999,.8,1,,,,,,,,,,,2015
6,Arizona SRS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,4,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,4,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,5,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,5,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,6,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6,Arizona SRS,6,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,1,ALL,1,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,1,ALL,2,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,1,ALL,3,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,2,ALL,1,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,2,ALL,2,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,2,ALL,3,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
7,Arkansas PERS,3,ALL,0,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
8,Arkansas Teachers,0,ALL,1,,1,2014,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
8,Arkansas Teachers,0,ALL,2,,1,2014,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,1,State Miscellaneous - Tier 1,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,1,State Miscellaneous - Tier 1,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,1,State Miscellaneous - Tier 1,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,2,State Miscellaneous - Tier 2,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,2,State Miscellaneous - Tier 2,2,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,2,State Miscellaneous - Tier 2,3,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,4,State Industrial - Tier 1,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,4,State Industrial - Tier 1,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,4,State Industrial - Tier 1,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,5,State Industrial - Tier 2,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,5,State Industrial - Tier 2,2,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,5,State Industrial - Tier 2,3,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,7,State Safety,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,7,State Safety,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,7,State Safety,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,8,State Peace Officers & Firefighters,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,8,State Peace Officers & Firefighters,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,8,State Peace Officers & Firefighters,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,9,California Highway Patrol,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,9,California Highway Patrol,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,9,California Highway Patrol,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,10,Schools,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,10,Schools,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,11,Public Agency - Risk Pool 1,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,11,Public Agency - Risk Pool 1,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,12,Public Agency - Risk Pool 2,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,12,Public Agency - Risk Pool 2,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,13,Public Agency - Risk Pool 3,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,13,Public Agency - Risk Pool 3,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,14,Public Agency - Risk Pool 4,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,14,Public Agency - Risk Pool 4,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,15,Public Agency - Risk Pool 5,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,15,Public Agency - Risk Pool 5,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,16,Public Agency - Risk Pool 6,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,16,Public Agency - Risk Pool 6,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,17,Public Agency - Risk Pool 7,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,17,Public Agency - Risk Pool 7,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,18,Public Agency - Risk Pool 8,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,18,Public Agency - Risk Pool 8,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,19,Public Agency - Risk Pool 9,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
9,California PERF,19,Public Agency - Risk Pool 9,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
10,California Teachers,0,All,1,,1,2012,9999,,,,,,,.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
11,Chicago TRS,0,All,1,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,0,60,,,,,,,,,,,,,,,2015
11,Chicago TRS,0,All,1,,2,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,61,9999,,,,,,,,,,,,,,,2015
11,Chicago TRS,0,All,2,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2015
11,Chicago TRS,0,All,2,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2015
12,City of Austin ERS,0,All Employees,1,All Tiers,1,2014,9999,"AD HOC , so no COLA promised -- amount of adjustment set by Board upon recommendation from actuary. The last COLA adjustment was made in 2002. The adjustment was 2.5%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
12,City of Austin ERS,0,All Employees,2,All Tiers,1,2014,9999,"AD HOC , so no COLA promised -- amount of adjustment set by Board upon recommendation from actuary. The last COLA adjustment was made in 2002. The adjustment was 2.5%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
12,City of Austin ERS,0,All Employees,3,All Tiers,1,2014,9999,"AD HOC , so no COLA promised -- amount of adjustment set by Board upon recommendation from actuary. The last COLA adjustment was made in 2002. The adjustment was 2.5%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
13,Colorado Municipal,0,General local government employees,1,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
13,Colorado Municipal,0,General local government employees,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
13,Colorado Municipal,0,General local government employees,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
13,Colorado Municipal,0,General local government employees,4,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
13,Colorado Municipal,0,General local government employees,5,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
14,Colorado Schools,0,Teachers,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
14,Colorado Schools,0,Teachers,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
14,Colorado Schools,0,Teachers,4,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
14,Colorado Schools,0,Teachers,5,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
15,Colorado State,1,General state government employees,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
15,Colorado State,1,General state government employees,3,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
15,Colorado State,1,General state government employees,4,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
15,Colorado State,1,General state government employees,5,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
15,Colorado State,2,Police and Fire,2,,1,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,1,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,2,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,2,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,3,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,4,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,5,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,6,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,3,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,2,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,3,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,4,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,5,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,6,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,4,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,5,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,6,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,7,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,8,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,2,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,3,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,4,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,5,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,6,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,9,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,10,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,2,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,3,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,4,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,5,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,6,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,11,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,2,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,3,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,4,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,5,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,6,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
16,Connecticut SERS,12,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
17,Connecticut Teachers,0,ALL,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
18,Contra Costa County,1,General,1,Tier 1 (pre 1980),1,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
18,Contra Costa County,1,General,2,Tier 3 (1980-2012),1,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
18,Contra Costa County,1,General,3,Tier 5 (2013+),1,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
18,Contra Costa County,2,Safety,1,Tier A (pre 2013),1,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
18,Contra Costa County,2,Safety,2,Tier D (2013+),1,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
19,D.C. P&F,1,ALL,1,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
19,D.C. P&F,1,ALL,2,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
19,D.C. P&F,1,ALL,3,,1,2012,9999,,,,1,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
19,D.C. P&F,2,ALL,1,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
19,D.C. P&F,2,ALL,2,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
19,D.C. P&F,2,ALL,3,,1,2012,9999,,,,1,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
20,D.C. Teachers,0,ALL,1,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
20,D.C. Teachers,0,ALL,2,,1,2012,9999,,,,1,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
21,Delaware State Employees,0,All Employees,1,All Tiers,1,2014,9999,"Ad hoc COLA, no mention of current rate used. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
21,Delaware State Employees,0,All Employees,2,All Tiers,1,2014,9999,"Ad hoc COLA, no mention of current rate used. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
22,Denver Employees,0,All Employees,1,All Tiers,1,2014,9999,Given on Ad-hoc basis. No COLA increase since 2002,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
22,Denver Employees,0,All Employees,2,All Tiers,1,2014,9999,Given on Ad-hoc basis. No COLA increase since 2002,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
22,Denver Employees,0,All Employees,3,All Tiers,1,2014,9999,Given on Ad-hoc basis. No COLA increase since 2002,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
22,Denver Employees,0,All Employees,4,All Tiers,1,2014,9999,Given on Ad-hoc basis. No COLA increase since 2002,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,1,All Tiers,1,2014,9999,"If investment return for prior year is negative, then increase will be equal to CPI with cap of 2% instead of 2% fixed rate compounded annually",,,,,,.02,1,,,,,,,,,,,,,,,,,,,0,9999,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,1,All Tiers,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,2,All Tiers,1,2014,9999,"If investment return for prior year is negative, then increase will be equal to CPI with cap of 2% instead of 2% fixed rate compounded annually",,,,,,.02,1,,,,,,,,,,,,,,,,,,,0,9999,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,2,All Tiers,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,3,All Tiers,1,2014,9999,"If investment return for prior year is negative, then increase will be equal to CPI with cap of 2% instead of 2% fixed rate compounded annually",,,,,,.02,1,,,,,,,,,,,,,,,,,,,0,9999,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,3,All Tiers,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,4,All Tiers,1,2014,9999,"If investment return for prior year is negative, then increase will be equal to CPI with cap of 2% instead of 2% fixed rate compounded annually",,,,,,.02,1,,,,,,,,,,,,,,,,,,,0,9999,,,,,,,,,2015
23,Denver Public Schools,0,All Employees,4,All Tiers,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,1,All Tiers,1,2014,9999,,  7/1/2013,  1/1/8000,1,,,,,.05,,,,,,,,,,,,,,,,.9,1,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,1,All Tiers,2,2014,9999,,  7/1/2013,  1/1/8000,,,,.01,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,2,All Tiers,1,2014,9999,,  7/1/2013,  1/1/8000,1,,,,,.05,,,,,,,,,,,,,,,,.9,1,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,2,All Tiers,2,2014,9999,,  7/1/2013,  1/1/8000,,,,.01,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,3,All Tiers,1,2014,9999,,  7/1/2013,  1/1/8000,1,,,,,.05,,,,,,,,,,,,,,,,.9,1,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,3,All Tiers,2,2014,9999,,  7/1/2013,  1/1/8000,,,,.01,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,4,All Tiers,1,2014,9999,,  7/1/2013,  1/1/8000,1,,,,,.05,,,,,,,,,,,,,,,,.9,1,,,,,,,,,,,2015
24,Duluth Teachers,0,All Employees ,4,All Tiers,2,2014,9999,,  7/1/2013,  1/1/8000,,,,.01,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2015
25,Fairfax County Schools,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,.01489,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,2015
25,Fairfax County Schools,0,All Employees,1,All Tiers,2,2014,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2015
