ppd_id,PlanName,EEGroupID,TierID,fy,source_InvestmentReturn,notes_InvestmentReturn,initials_InvestmentReturn,InvestmentReturn_1yr,InvestmentReturn_2yr,InvestmentReturn_3yr,InvestmentReturn_4yr,InvestmentReturn_5yr,InvestmentReturn_7yr,InvestmentReturn_8yr,InvestmentReturn_10yr,InvestmentReturn_12yr,InvestmentReturn_15yr,InvestmentReturn_20yr,InvestmentReturn_25yr,InvestmentReturn_30yr,InvestmentReturn_LongTerm,InvestmentReturn_LTStartYear,GrossReturns,GeoReturn_est,GeoGrowth_est,InvestmentReturn_1yr_est,InvestmentReturn_5yr_est,InvestmentReturn_10yr_est
97,San Diego County,0,0,2008,pg 52,,cmg,.0069999998,,.101,,.13,,,.081,,,,,,,,,.06612993,.016690951,0,0,0
97,San Diego County,0,0,2009,pg 54,,cmg,-.244,,-.041999999,,.027999999,,,.039000001,,,,,,,,,.026177634,.012618359,0,0,0
97,San Diego County,0,0,2010,pg 60,,cmg,.13,,-.049000002,,.025999999,,,.037,,,,,,,,,.036115412,.014258746,0,0,0
97,San Diego County,0,0,2011,p.67,,CM,.207,,.0099999998,,.035,,,.064999998,,,,,,,,,.050594997,.017210307,0,0,0
97,San Diego County,0,0,2012,p 58,,CM ,.058899999,,.091899998,,.0178,,,.075599998,,,,,,,,,.051284585,.018223993,0,0,0
97,San Diego County,0,0,2013,p 60,,JFP,.077299997,,.1125,,.032699998,,,.079499997,,,,,,,,,.053263269,.019632708,0,0,0
97,San Diego County,0,0,2014,p 70,,JFP,.1344,,.089700006,,.1205,,,.071800001,,,,,,,,,.058861189,.022271344,0,0,0
97,San Diego County,0,0,2015,2015 Plan CAFR p 64,,JT,.026800001,,.078600004,,.098999999,,,.060800001,,,,,,,,1,.056692973,.022868216,0,0,0
97,San Diego County,0,0,2016,2016 Plan CAFR p 68,,LO,.0044999998,,.053800002,,.0594,,,.046799999,,,,,,,,,.053352885,.022971122,0,0,0
98,San Francisco City & County,0,0,2001,pg 19,,cmg,-.1037,,.073600002,,.1116,,,,,,,,,,,,-.1037,.008963,0,0,0
98,San Francisco City & County,0,0,2002,pg 16,,cmg,-.045000002,,.0173,,.065499999,,,,,,,,,,,,-.074815422,.0085596647,0,0,0
98,San Francisco City & County,0,0,2003,pg 16,,cmg,.028199999,,.0416,,.039799999,,,,,,,,,,,,-.041678004,.0088010477,0,0,0
98,San Francisco City & County,0,0,2004,pg 16,,cmg,.16339999,,.045400001,,.0473,,,,,,,,,,,,.0059255911,.010239138,0,0,0
98,San Francisco City & County,0,0,2005,pg 17,,cmg,.12630001,,.10439999,,.029100001,,,,,,,,,,,,.028924484,.011532342,0,0,0
98,San Francisco City & County,0,0,2006,pg 17,,cmg,.1346,,.14130001,,.078600004,,,,,,,,,,,,.045827478,.013084595,0,0,0
98,San Francisco City & County,0,0,2007,pg 28,,cmg,.18709999,,.14899999,,.1266,,,,,,,,,,,,.064930059,.015532723,0,0,0
98,San Francisco City & County,0,0,2008,pg 25,,cmg,-.031300001,,.092799999,,.11319999,,,,,,,,,,,,.052397028,.015046549,0,0,0
98,San Francisco City & County,0,0,2009,pg 23,,cmg,-.2198,,-.035500001,,.027799999,,,,,,,,,,,,.017977299,.011739317,0,0,0
98,San Francisco City & County,0,0,2010,pg 37,,cmg,.12550001,,,,.0273,,,.027999999,,,,,,,,,.028250275,.013212603,0,0,0
98,San Francisco City & County,0,0,2011,p 30,,cmg,.2184,,,,.041999999,,,.060100004,,,,,,,,,.044234462,.016098233,0,0,0
98,San Francisco City & County,0,0,2012,p 31,,cmg,.0167,,.1171,,.010199999,,,.0867,,,.081699997,,,,,,.041911718,.016367074,0,0,0
98,San Francisco City & County,0,0,2013,p 43,,MGN,.1301,,.1187,,.041900001,,,.076899998,,,.081299998,,,,,,.048443966,.018496431,0,0,0
98,San Francisco City & County,0,0,2014,2014 CAFR P 45,,CM,.1873,,.1091,,.13340001,,,.079099998,,,.089099996,,,,,,.057799745,.021960812,0,0,0
98,San Francisco City & County,0,0,2015,2015 CAFR P 48,,JT,.0396,,.1179,,.1159,,,.070700005,,,.083300002,,,,,1,.056576576,.02283046,0,0,0
98,San Francisco City & County,0,0,2016,2016 CAFR P 56,,TP,.0129,,.077500001,,.075300001,,,.058499999,,,.0766,,,,,1,.053792439,.023124974,0,0,0
99,South Carolina Police,0,0,2001,pg 60,,cmg,.073600002,,.0515,,.0726,,,,,,,,,,,,.073600002,.010736001,0,0,0
99,South Carolina Police,0,0,2002,pg 63,,cmg,.0085000005,,.042600002,,.0548,,,,,,,,,,,,.040541016,.010827256,0,0,0
99,South Carolina Police,0,0,2003,pg 65,,cmg,.0832,,.0546,,.0484,,,,,,,,,,,,.054570664,.011728084,0,0,0
99,South Carolina Police,0,0,2004,pg 69,,cmg,.086400002,,.059299998,,.059599999,,,.0744,,,,,,,,,.062439486,.012741391,0,0,0
99,South Carolina Police,0,0,2005,pg 71,,cmg,.066300005,,.078200005,,.062800005,,,.0669,,,,,,,,,.063210465,.013586145,0,0,0
99,South Carolina Police,0,0,2006,pg 77,,cmg,.050999999,,.067600004,,.058800001,,,.066799998,,,,,,,,,.061165586,.014279038,0,0,0
99,South Carolina Police,0,0,2007,pg 76/77,,cmg,.13350001,,.086199999,,.088399999,,,.070199996,,,,,,,,,.071209341,.016185289,0,0,0
99,South Carolina Police,0,0,2008,pg 76/77,,cmg,-.025599999,,.0517,,.0625,,,.055300001,,,,,,,,,.058600798,.015770946,0,0,0
99,South Carolina Police,0,0,2009,pg 74/75,,cmg,-.1904,,-.035999998,,.0016,,,.0306,,,,,,,,,.027524123,.012768158,0,0,0
99,South Carolina Police,0,0,2010,pg 81/82,,cmg,.1462,,-.0341,,.0148,,,.039500002,,,,,,,,,.03881656,.014634862,0,0,0
99,South Carolina Police,0,0,2011,p 84,,CM,.1859,,.031300001,,.039500002,,,.0502,,,,,,,,,.051397581,.017355483,0,0,0
99,South Carolina Police,0,0,2012,p 83,,CM,.0063999998,,.11,,.0146,,,.049800001,,,,,,,,,.047572151,.017466558,0,0,0
99,South Carolina Police,0,0,2013,p 84,,JFP,.0999,,.093000002,,.037599999,,,.049800001,,,,,,,,1,.051507439,.019211467,0,0,0
99,South Carolina Police,0,0,2014,pg 92,,dv,.1529,,.083700001,,.1148,,,.055999998,,,,,,,,,.05844431,.0221489,0,0,0
99,South Carolina Police,0,0,2015,CAFR p 101,,TP,.016000001,,.088100001,,.088699996,,,.05175592,,,,,,,,,.055560328,.022503283,0,0,1
99,South Carolina Police,0,0,2016,CAFR p 107,,LO,-.0038999999,,.052800003,,.051899999,,,.04612837,,,,,,,,,.051742207,.022415521,0,0,1
100,South Carolina RS,0,0,2001,pg 60,,cmg,.075199999,,.049800001,,.0726,,,,,,,,,,,,.075199999,.010752,0,0,0
100,South Carolina RS,0,0,2002,pg 63,,cmg,.0093,,.043400001,,.055300001,,,,,,,,,,,,.041729026,.010851993,0,0,0
100,South Carolina RS,0,0,2003,pg 65,,cmg,.089799993,,.057500001,,.048899997,,,,,,,,,,,,.057512339,.011826502,0,0,0
100,South Carolina RS,0,0,2004,pg 69,,cmg,.087899998,,.0616,,.060700003,,,.076399997,,,,,,,,,.065028742,.012866053,0,0,0
100,South Carolina RS,0,0,2005,pg 71,,cmg,.070300005,,.082800001,,.065300003,,,.068800002,,,,,,,,,.066080905,.013770537,0,0,0
100,South Carolina RS,0,0,2006,pg 77,,cmg,.051100001,,.069600001,,.061300002,,,.068599999,,,,,,,,,.063569345,.014474209,0,0,0
100,South Carolina RS,0,0,2007,pg 76/77,,cmg,.13350001,,.086199999,,.088399999,,,.070199996,,,,,,,,,.073288873,.016406517,0,0,0
100,South Carolina RS,0,0,2008,pg 76/77,,cmg,-.025599999,,.0517,,.0625,,,.055300001,,,,,,,,,.060398754,.01598651,0,0,0
100,South Carolina RS,0,0,2009,pg 74/75,,cmg,-.1904,,-.035999998,,.0016,,,.0306,,,,,,,,,.029075243,.012942679,0,0,0
100,South Carolina RS,0,0,2010,pg 81/82,,cmg,.1462,,-.0341,,.0148,,,.039500002,,,,,,,,,.040227804,.014834899,0,0,0
100,South Carolina RS,0,0,2011,p 84,,CM,.1859,,.031300001,,.039500002,,,.0502,,,,,,,,,.05269599,.017592706,0,0,0
100,South Carolina RS,0,0,2012,p 83,,CM,.0063999998,,.11,,.0146,,,.049800001,,,,,,,,,.048757967,.017705299,0,0,0
100,South Carolina RS,0,0,2013,p 84,,JFP,.0999,,.093000002,,.037599999,,,.049800001,,,,,,,,1,.052606102,.019474057,0,0,0
100,South Carolina RS,0,0,2014,pg 92,,dv,.1529,,.083700001,,.1148,,,.055999998,,,,,,,,,.059471186,.022451641,0,0,0
100,South Carolina RS,0,0,2015,CAFR p 101,,TP,.016000001,,.088100001,,.088699996,,,.051765911,,,,,,,,,.056516103,.022810869,0,0,1
100,South Carolina RS,0,0,2016,CAFR p 107,,LO,-.0038999999,,.052800003,,.051899999,,,.04612837,,,,,,,,,.052634977,.022721905,0,0,1
101,South Dakota PERS,0,0,2001,pg 11,,cmg,-.029000001,,,,,,,.125,,,,,,,,,-.029000001,.0097099999,0,0,0
101,South Dakota PERS,0,0,2002,pg 11,,cmg,.049000002,,,,,,,.10600001,,,,,,,,,.0092467489,.01018579,0,0,0
101,South Dakota PERS,0,0,2003,pg 11,,cmg,.050000001,,,,,,,.094999999,,,,,,,,,.022652313,.010695079,0,0,0
101,South Dakota PERS,0,0,2004,pg 12,,cmg,.16600001,,,,,,,.107,,,,,,,,,.056746073,.012470462,0,0,0
101,South Dakota PERS,0,0,2005,pg 14,,cmg,.13340001,,,,.071650453,,,.092,,,,,,,,,.07165046,.014134022,0,1,0
101,South Dakota PERS,0,0,2006,pg 14,,cmg,.1311,,,,.10486573,,,.1029,,,,,,,,,.081337169,.015986994,0,1,0
101,South Dakota PERS,0,0,2007,pg 14,,cmg,.2139,,,,.13760366,,,.103,,,,,,,,,.099349216,.019406611,0,1,0
101,South Dakota PERS,0,0,2008,pg 10,,cmg,-.086499996,,,,.10635585,,,.074000001,,,,,,,,,.074192904,.017727939,0,1,0
101,South Dakota PERS,0,0,2009,pg 10,,cmg,-.2036,,,,.025135739,,,.035999998,,,,,,,,,.039066341,.014118531,0,1,0
101,South Dakota PERS,0,0,2010,pg 10,,cmg,.18700001,,,,.034653403,,,.043000001,,,,,,,,,.052989453,.016758695,0,1,0
101,South Dakota PERS,0,0,2011,p 65 shows time weighted returns 1-10 years.,,JFP,.25799999,.222,.059999999,.021,.056999996,.078000002,.088999994,.07,,,,,,,,,.070156641,.021082439,0,0,0
101,South Dakota PERS,0,0,2012,p 67 shows time weighted returns 1-10 years.,,JFP,.018999999,.132,.15000001,.049000002,.021,.061999999,.07,.078000002,,,,,,,,,.065797232,.021483006,0,0,0
101,South Dakota PERS,0,0,2013,p 70 shows time weighted returns 1-10 years.,,JFP,.1902,.098800004,.1476,.15560001,.071199998,.064999998,.072700001,.087299995,,,,,,,,,.074886702,.025569074,0,0,0
101,South Dakota PERS,0,0,2014,p 77 shows time weighted returns 1-10 years.,,CM ,.189,.19,.12800001,.15800001,.162,.061999999,.079999998,.090000004,,,,,,,,,.082661346,.030401628,0,0,0
101,South Dakota PERS,0,0,2015,p 77 shows time weighted returns 1-10 years.,,JT,.041999999,.11300001,.138,.10600001,.134,.141,.083000004,.059999999,,,,,,,,,.079901896,.031678494,0,0,0
101,South Dakota PERS,0,0,2016,p 81 shows time weighted returns 1-10 years,,LO,.003,.022,.075000003,.103,.085000001,.12,.072999999,.068000004,,,,,,,,,.0749273,.03177353,0,0,0
102,St. Louis School Employees,0,0,2001,pg 22,,cmg,-.02,,,,.055999998,,,,,,,,,,,,-.02,.0098000001,0,0,0
102,St. Louis School Employees,0,0,2002,pg 20,,cmg,-.059,,,,.040999997,,,,,,,,,,,,-.039697964,.0092217997,0,0,0
102,St. Louis School Employees,0,0,2003,pg 22,,cmg,.22799999,,,,.063000001,,,,,,,,,,,,.042328682,.01132437,0,0,0
102,St. Louis School Employees,0,0,2004,pg 23,,cmg,.12,,,,.050999999,,,,,,,,,,,,.061226346,.012683295,0,0,0
102,St. Louis School Employees,0,0,2005,pg 24,,cmg,.063000001,,,,.061999999,,,,,,,,,,,,.06158084,.013482343,0,0,0
102,St. Louis School Employees,0,0,2006,pg 26,,cmg,.13600001,,,,.093999997,,,,,,,,,,,,.073636532,.015315942,0,0,0
102,St. Louis School Employees,0,0,2007,pg 26,,cmg,.098000005,,,,.12899999,,,,,,,,,,,,.077083647,.016816903,0,0,0
102,St. Louis School Employees,0,0,2008,pg 28,,cmg,-.24700001,,,,.023,,,,,,,,,,,,.029953517,.012663129,0,0,0
102,St. Louis School Employees,0,0,2009,pg 29,,cmg,.20899999,,,,.037999999,,,,,,,,,,,,.048460137,.015309722,0,0,0
102,St. Louis School Employees,0,0,2010,pg 29,,cmg,.14899999,,,,.054000001,,,.058104906,,,,,,,,,.058104921,.017590871,0,0,1
102,St. Louis School Employees,0,0,2011,pg. 59,,jp,-.001,,.115,,.027999999,,,.060138665,,,,,,,,,.052590262,.017573278,0,0,1
102,St. Louis School Employees,0,0,2012,p 54,,JFP,.124,,.088999994,,.032000002,,,.07914634,,,,,,,,,.05836368,.019752366,0,0,1
102,St. Louis School Employees,0,0,2013,p 54,,JFP,.15800001,,.092,,.126,,,.072831109,,,,,,,,,.065713808,.02287324,0,0,1
102,St. Louis School Employees,0,0,2014,2014 Pension CAFR p 68,,AW,.045000002,,.108,,.093000002,,,.065420844,,,,,,,,,.064220726,.023902535,0,0,1
102,St. Louis School Employees,0,0,2015,2015 Pension CAFR p 68,,TP,-.0049999999,,.064000003,,.063000001,,,.058400813,,,,,,,,,.059459772,.023783023,0,0,1
102,St. Louis School Employees,0,0,2016,2016 Pension CAFR p 10,,CM,.063000001,,.034000002,,.075999998,,,.051394403,,,,,,,,,.059680689,.025281353,0,0,1
103,St. Paul Teachers,0,0,2001,print p.44,,,-.023499999,,,,,,,,,,,,,,,,-.023499999,.0097650001,0,0,0
103,St. Paul Teachers,0,0,2002,print p.52,,,-.036499999,,,,,,,,,,,,,,,,-.030021779,.0094085773,0,0,0
103,St. Paul Teachers,0,0,2003,print p.52,,,.029000001,,,,,,,,,,,,,,,,-.010733929,.009681426,0,0,0
103,St. Paul Teachers,0,0,2004,print p.54,,,.2009,,,,,,,,,,,,,,,,.03839251,.011626425,0,0,0
103,St. Paul Teachers,0,0,2005,print p.58,,,.12090001,,,,.054393239,,,,,,,,,,,,.054393236,.01303206,0,1,0
103,St. Paul Teachers,0,0,2006,print p.60,,cmg,.1296,,,,.085558191,,,,,,,,,,,,.066570632,.014721015,0,1,0
103,St. Paul Teachers,0,0,2007,print p.60,,cmg,.20100001,,,,.13446566,,,,,,,,,,,,.084811784,.017679937,0,1,0
103,St. Paul Teachers,0,0,2008,pg 65,,cmg,-.066,,,,.11269889,,,,,,,,,,,,.064702943,.016513063,0,1,0
103,St. Paul Teachers,0,0,2009,pg 18/68,,cmg,-.18799999,,,,.028933959,,,,,,,,,,,,.033127066,.013408607,0,1,0
103,St. Paul Teachers,0,0,2010,pg 66,,cmg,.11300001,,,,.027479505,,,.04084938,,,,,,,,,.040849365,.014923778,0,1,1
103,St. Paul Teachers,0,0,2011,p.65,,CM,.25010002,,,,.048521109,,,.06687893,,,,,,,,,.058328096,.018656217,0,1,1
103,St. Paul Teachers,0,0,2012,p 32,,CM ,.0015,,,,.011110842,,,.071013793,,,,,,,,,.053471707,.018684201,0,1,1
103,St. Paul Teachers,0,0,2013,p 18,,JFP,.139,,,,.052044556,,,.08194676,,,,,,,,,.059816398,.021281304,0,1,1
103,St. Paul Teachers,0,0,2014,p. 56,,CM,.185,,,,.13466218,,,.080505662,,,,,,,,,.068302006,.025218345,0,1,1
103,St. Paul Teachers,0,0,2015,2015 Plan CAFR p 58,,JT,.026500002,,,,.11645015,,,.07104139,,,,,,,,,.065462992,.025886631,0,1,1
103,St. Paul Teachers,0,0,2016,2016 Plan CAFR p 60,,LO,.0034,,,,.068427861,,,.058427688,,,,,,,,,,,0,1,1
104,Texas County & District,0,0,2001,pg 74/75,,cmg,.0297,,.045500003,,.078500003,,,.082100004,,,,,,,,1,.0297,.010297,0,0,0
104,Texas County & District,0,0,2002,pg 82,,cmg,.016000001,,.046,,.053000003,,,.072999999,,,,,,,,1,.022827063,.010461752,0,0,0
104,Texas County & District,0,0,2003,pg 84,,cmg,.20200001,,.079000004,,.068999998,.086000003,,.081,,,,,,,,1,.079368226,.012575026,0,0,0
104,Texas County & District,0,0,2004,pg 84,,cmg,.12800001,,.11300001,,.092,,,.096000001,,,,,,,,1,.091325991,.014184629,0,0,0
104,Texas County & District,0,0,2005,pg 89,,cmg,.072999999,,.133,,.086999997,,,.081999995,,,,,,,,1,.087635919,.015220107,0,0,0
104,Texas County & District,0,0,2006,pg 56,,cmg,.14,,.11399999,,.11,,,.093999997,,,,,,,,1,.096193172,.017350921,0,0,0
104,Texas County & District,0,0,2007,pg 56,,cmg,.081,,.098000005,,.124,,,.088,,,,,,,,1,.094009712,.018756347,0,0,0
104,Texas County & District,0,0,2008,pg 58,,cmg,-.289,,-.043000001,,.012,,,.039999999,,,,,,,,1,.036638256,.013335762,0,0,0
104,Texas County & District,0,0,2009,pg 58,,cmg,.26700002,,-.0089999996,,.035999998,,,.063000001,,,.079999998,.092,,,,1,.060011305,.016896412,0,0,0
104,Texas County & District,0,0,2010,pg 58,,cmg,.12800001,,.0060000001,,.046,,,.067000002,,,.081999995,,.101,,,1,.066621557,.019059151,0,0,0
104,Texas County & District,0,0,2011,p 56,,CM,-.0099999998,,.123,,.017000001,,,.061999999,,,.071999997,,.098999999,,,1,.059417542,.01886856,0,0,0
104,Texas County & District,0,0,2012,p 58,,CM,.126,,.078000002,,.024,,,.071999997,,,.071999997,,.092,,,1,.064812392,.021245999,0,0,0
104,Texas County & District,0,0,2013,p 58,,JFP,.16399999,,.090000004,,.131,,,.068999998,,,.075000003,,.094999999,,,1,.072132528,.024730343,0,0,0
104,Texas County & District,0,0,2014,2014 Pension CAFR p 55,,AW,.068000004,,.119,,.093000002,,,.063000001,,,.079000004,,.092,,,1,.071836814,.026412005,0,0,0
104,Texas County & District,0,0,2015,2015 Pension CAFR p 55,,TP,-.0069999998,,.072999999,,.066,,,.055,,,.068000004,,.083000004,,,1,.06639158,.026227122,0,0,0
104,Texas County & District,0,0,2016,,,TP,,,,,,,,,,,,,,,,,,,0,0,0
105,Texas ERS,0,0,2001,p.71 of 2003,,,-.0691,,,,,,,,,,,,,,,,-.0691,.0093089994,0,0,0
105,Texas ERS,0,0,2002,p.71 of 2003,,,-.071699999,,,,,,,,,,,,,,,,-.070400909,.0086415447,0,0,0
105,Texas ERS,0,0,2003,pg 5,,cmg,.092,,-.019199999,,.0372,,,,,,,,,,,,-.01914531,.0094365664,0,0,0
105,Texas ERS,0,0,2004,pg 6,,cmg,.1169,,.042199999,,.028900001,,,,,,,,,,,,.013227755,.010539701,0,0,0
105,Texas ERS,0,0,2005,pg 5,,cmg,.12710001,,.11189999,,.035,,,,,,,,,,,,.035042427,.011879298,0,0,0
105,Texas ERS,0,0,2006,pg 5,,cmg,.088299997,,.1106,,.067900002,,,,,,,,,,,,.043734159,.012928239,0,0,0
105,Texas ERS,0,0,2007,pg 80,,cmg,.1388,,.1178,,.1124,,,,,,,,,,,,.056812935,.014722679,0,0,0
105,Texas ERS,0,0,2008,pg 82,,cmg,-.0458,,.057500001,,.082800001,,,,,,,,,,,,.043405887,.014048381,0,0,0
105,Texas ERS,0,0,2009,pg 83,,cmg,-.066,,.0049000001,,.044799998,,,,,,,,,,,,.030642688,.013121188,0,0,0
105,Texas ERS,0,0,2010,pg 88,,cmg,.066500001,,-.016799999,,.033299997,,,.034173477,,,,,,,,,.034173485,.013993746,0,0,1
105,Texas ERS,0,0,2011,p 82,,CM,.1258,,.038900003,,.0403,,,.054020882,,,,,,,,,.042185489,.01575416,0,0,1
105,Texas ERS,0,0,2012,p 90,,JFP,.082200006,,.091200002,,.0298,,,.070313834,,,,,,,,,.04546275,.017049152,0,0,1
105,Texas ERS,0,0,2013,p 94,,JFP,.1007,,.1028,,.059599999,,,.071163528,,,,,,,,,.049611535,.018766001,0,0,1
105,Texas ERS,0,0,2014,p B92,,CM,.147,,.1096,,.1041,,,.074015841,,,,,,,,,.056284927,.021524603,0,0,1
105,Texas ERS,0,0,2015,CAFR p B93,,TP,.0049000001,,.082600005,,.091000006,,,.061760888,,,,,,,,,.05277897,.021630073,0,0,1
105,Texas ERS,0,0,2016,CAFR p B95,,LO,.053200003,,.066799998,,.0766,,,.058285743,,,,,,,,,.052805275,.022780793,0,0,1
106,Texas LECOS,0,0,2001,p.71 of 2003,,,-.0691,,,,,,,,,,,,,,,,-.0691,.0093089994,0,0,0
106,Texas LECOS,0,0,2002,p.71 of 2003,,,-.071699999,,,,,,,,,,,,,,,,-.070400909,.0086415447,0,0,0
106,Texas LECOS,0,0,2003,pg 5,,cmg,.092,,-.019199999,,.0372,,,,,,,,,,,,-.01914531,.0094365664,0,0,0
106,Texas LECOS,0,0,2004,pg 6,,cmg,.1169,,.042199999,,.028900001,,,,,,,,,,,,.013227755,.010539701,0,0,0
106,Texas LECOS,0,0,2005,pg 5,,cmg,.12710001,,.11189999,,.035,,,,,,,,,,,,.035042427,.011879298,0,0,0
106,Texas LECOS,0,0,2006,pg 5,,cmg,.088299997,,.1106,,.067900002,,,,,,,,,,,,.043734159,.012928239,0,0,0
106,Texas LECOS,0,0,2007,pg 80,,cmg,.1388,,.1178,,.1124,,,,,,,,,,,,.056812935,.014722679,0,0,0
106,Texas LECOS,0,0,2008,pg 82,,cmg,-.0458,,.057500001,,.082800001,,,,,,,,,,,,.043405887,.014048381,0,0,0
106,Texas LECOS,0,0,2009,pg 83,,cmg,-.066,,.0049000001,,.044799998,,,,,,,,,,,,.030642688,.013121188,0,0,0
106,Texas LECOS,0,0,2010,pg 88,,cmg,.066500001,,-.016799999,,.033299997,,,.034173477,,,,,,,,,.034173485,.013993746,0,0,1
106,Texas LECOS,0,0,2011,p 82,,cmg,.1258,,.038900003,,.0403,,,.054020882,,,,,,,,,.042185489,.01575416,0,0,1
106,Texas LECOS,0,0,2012,p 90,,JFP,.082200006,,.091200002,,.0298,,,.070313834,,,,,,,,,.04546275,.017049152,0,0,1
106,Texas LECOS,0,0,2013,p 94,,JFP,.1007,,.1028,,.059599999,,,.071163528,,,,,,,,,.049611535,.018766001,0,0,1
106,Texas LECOS,0,0,2014,p B92,,CM,.147,,.1096,,.1041,,,.074015841,,,,,,,,,.056284927,.021524603,0,0,1
106,Texas LECOS,0,0,2015,CAFR p B93,,TP,.0049000001,,.082600005,,.091000006,,,.061760888,,,,,,,,,.05277897,.021630073,0,0,1
106,Texas LECOS,0,0,2016,CAFR p B95,,LO,.053200003,,.066799998,,.0766,,,.058285743,,,,,,,,,.052805275,.022780793,0,0,1
107,Texas Municipal,0,0,2001,pg 84,,cmg,.085000001,,.056999996,,.086999997,,,,,,,,,,,,.085000001,.01085,0,0,0
107,Texas Municipal,0,0,2002,pg 87,,cmg,.17299999,,.155,,.088999994,,,,,,,,,,,,.12814228,.012727049,0,0,0
107,Texas Municipal,0,0,2003,pg 91,,cmg,.017000001,,.091000006,,.071000002,,,,,,,,,,,,.089806937,.012943409,0,0,0
107,Texas Municipal,0,0,2004,pg 90,,cmg,.12800001,,.10399999,,.12100001,,,.105,,,,,,,,,.099232227,.014600166,0,0,0
107,Texas Municipal,0,0,2005,pg 95,,cmg,.10600001,,.083000004,,.101,,,.086000003,,,,,,,,,.10058246,.016147785,0,0,0
107,Texas Municipal,0,0,2006,pg 96,,cmg,.0080000004,,.079999998,,.085000001,,,.086000003,,,,,,,,,.084581636,.016276967,0,0,0
107,Texas Municipal,0,0,2007,pg 98,,cmg,.078000002,,.063000001,,.066,,,.077,,,,,,,,,.083638944,.01754657,0,0,0
107,Texas Municipal,0,0,2008,pg 112,,cmg,-.012999999,,.024,,.059999999,,,.066,,,,,,,,,.071059681,.017318465,0,0,0
107,Texas Municipal,0,0,2009,pg 115,,cmg,.102,,.055,,.055,,,.088,,,,,,,,,.074454144,.019084947,0,0,0
107,Texas Municipal,0,0,2010,p 116,,CM,.090000004,,.059,,.051999997,,,.075999998,,,,,,,,,.075998701,.020802593,0,0,0
107,Texas Municipal,0,0,2011,p 110,,CM,.024,,.071999997,,.055,,,.07,,,,,,,,,.071164399,.021301856,0,0,0
107,Texas Municipal,0,0,2012,p 112,,CM ,.101,,.071000002,,.059999999,,,.063000001,,,,,,,,,.073619507,.023453344,0,0,0
107,Texas Municipal,0,0,2013,p 118,,MGN,.0986,,.074000001,,.082900003,,,.071400002,,,,,,,,,.075520754,.025765842,0,0,0
107,Texas Municipal,0,0,2014,2014 Pension CAFR p 68,,AW,.059899997,,.085699998,,.074000001,,,.064499997,,,,,,,,,.074397393,.027309215,0,0,0
107,Texas Municipal,0,0,2015,2015 Pension CAFR p 68,,TP,.0034,,.052900001,,.056299999,,,.054200001,,,,,,,,,.069511741,.027402068,0,0,0
107,Texas Municipal,0,0,2016,2016 Pension CAFR p 73,,TP,.074200004,,.045400001,,.066500001,,,.060900003,,,,,,,,,.069804154,.029435301,0,0,0
108,Texas Teachers,0,0,2001,pg 57,,cmg,-.050000001,,.046999998,,.11,,,.118,,,,,,,,,-.050000001,.0094999997,0,0,0
108,Texas Teachers,0,0,2002,pg 71,,cmg,-.064000003,,-.014,,.055,,,.096000001,,,,,,,,,-.05702598,.0088919997,0,0,0
108,Texas Teachers,0,0,2003,pg 72,,cmg,.046999998,,-.024,,.024,,,.086000003,,,,,,,,,-.023552919,.0093099242,0,0,0
108,Texas Teachers,0,0,2004,pg 68,,cmg,.15700001,,.043000001,,.029999999,,,.102,,,,,,,,,.018755281,.010771582,0,0,0
108,Texas Teachers,0,0,2005,pg 74,,cmg,.094999999,,.098999999,,.034000002,,,.092,,,,,,,,,.033567209,.011794882,0,0,0
108,Texas Teachers,0,0,2006,pg 74,,cmg,.10399999,,.118,,.064999998,,,.086999997,,,,,,,,,.044985943,.01302155,0,0,0
108,Texas Teachers,0,0,2007,pg 74,,cmg,.175,,.124,,.115,,,.083999999,,,,,,,,,.062639102,.015300321,0,0,0
108,Texas Teachers,0,0,2008,pg 77,,cmg,-.021,,.083000004,,.1,,,.061000001,,,,,,,,,.051805425,.014979014,0,0,0
108,Texas Teachers,0,0,2009,pg 83,,cmg,-.219,,-.035,,.017000001,,,.024,,,,,,,,,.017584482,.011698611,0,0,0
108,Texas Teachers,0,0,2010,pg 88,,cmg,.156,,-.039000001,,.027999999,,,.030999999,,,,,,,,,.030645262,.013523594,0,0,0
108,Texas Teachers,0,0,2011,p 87,,CM,.155,,.035999998,,.039999999,,,.058000002,,,,,,,,,.041374017,.015619751,0,0,0
108,Texas Teachers,0,0,2012,p 23,,CM,.075999998,,.112,,.027000001,,,.074000001,,,,,,,,,.04421645,.016806852,0,0,0
108,Texas Teachers,0,0,2013,p 27,,JFP,.090000004,,.10600001,,.054000001,,,.071999997,,,,,,,,,.047668934,.018319469,0,0,0
108,Texas Teachers,0,0,2014,pg 33,,dv,.169,,.111,,.119,,,.077,,,,,,,,,.055901445,.021415457,0,0,0
108,Texas Teachers,0,0,2015,CAFR p 33,,TP,-.003,,.083000004,,.096000001,,,.061999999,,,,,,,,,.051868629,.021351211,0,0,0
108,Texas Teachers,0,0,2016,CAFR p 35,,LO,.073799998,,.077800006,,.079800002,,,.059799999,,,,,,,,,.053226117,.022926932,0,0,0
109,TN Political Subdivisions,0,0,2001,print p.44,,kmc,-.015700001,,.051599998,,.091600001,,,,,,,,,,,,-.015700001,.0098430002,0,0,0
