ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_FAS,fy_start,fy_end,Notes,AvgSalary_RetAge,AvgSalary_RetTenure,AvgSalary_RetPoints,AvgSalary_RetDate,AvgSalary_AveragingPeriod,AvgSalary_MonthYears,AvgSalary_HighestLast,AvgSalary_Consecutive,S,fy
16,Connecticut SERS,8,Hazardous Duty-Tier II,1,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,1,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,2,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,3,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,4,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,5,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,6,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,7,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,8,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,10,Hazardous Duty-Tier III,1,,1,2012,9999,,,,,,5,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,1,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,2,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,3,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,4,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,5,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,6,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,7,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,11,Tier II/Hybrid,8,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,1,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,2,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,3,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,4,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,5,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,6,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,7,,1,2012,9999,,,,,,3,0,1,,,2015
16,Connecticut SERS,12,Tier IIA/Hybrid,8,,1,2012,9999,,,,,,3,0,1,,,2015
17,Connecticut Teachers,0,ALL,0,,1,2012,9999,,,,,,3,0,1,,,2015
18,Contra Costa County,1,General,1,Tier 1 (pre 1980),1,2014,9999,,,,,,12,1,1,1,,2015
18,Contra Costa County,1,General,2,Tier 3 (1980-2012),1,2014,9999,,,,,,12,1,1,1,,2015
18,Contra Costa County,1,General,3,Tier 5 (2013+),1,2014,9999,,,,,,36,1,1,1,,2015
18,Contra Costa County,2,Safety,1,Tier A (pre 2013),1,2014,9999,,,,,,12,1,1,1,,2015
18,Contra Costa County,2,Safety,2,Tier D (2013+),1,2014,9999,,,,,,36,1,1,1,,2015
19,D.C. P&F,1,ALL,1,,1,2012,9999,,,,,,1,0,1,,,2015
19,D.C. P&F,1,ALL,2,,1,2012,9999,,,,,,3,0,1,1,,2015
19,D.C. P&F,1,ALL,3,,1,2012,9999,,,,,,3,0,1,1,,2015
19,D.C. P&F,2,ALL,1,,1,2012,9999,,,,,,1,0,1,,,2015
19,D.C. P&F,2,ALL,2,,1,2012,9999,,,,,,3,0,1,1,,2015
19,D.C. P&F,2,ALL,3,,1,2012,9999,,,,,,3,0,1,1,,2015
20,D.C. Teachers,0,ALL,1,,1,2012,9999,,,,,,3,0,1,1,,2015
20,D.C. Teachers,0,ALL,2,,1,2012,9999,,,,,,3,0,1,1,,2015
21,Delaware State Employees,0,All Employees,1,All Tiers,1,2014,9999,,,,,,36,1,1,1,,2015
21,Delaware State Employees,0,All Employees,2,All Tiers,1,2014,9999,,,,,,36,1,1,1,,2015
22,Denver Employees,0,All Employees,1,Tier 1 (1963-2004),1,2014,9999,,,,,,36,1,1,1,,2015
22,Denver Employees,0,All Employees,2,Tier 2 (2004-2011),1,2014,9999,,,,,,36,1,1,1,,2015
22,Denver Employees,0,All Employees,3,Tier 3 (2011-2014),1,2014,9999,,,,,,60,1,1,1,,2015
22,Denver Employees,0,All Employees,4,Tier 4 (2014+),1,2014,9999,,,,,,60,1,1,1,,2015
23,Denver Public Schools,0,All Employees,1,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2015
23,Denver Public Schools,0,All Employees,2,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2015
23,Denver Public Schools,0,All Employees,3,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2015
23,Denver Public Schools,0,All Employees,4,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2015
24,Duluth Teachers,0,All Employees ,1,Old Plan,1,2014,9999,,,,,,5,0,1,0,,2015
24,Duluth Teachers,0,All Employees ,2,New Plan : Tier 1,1,2014,9999,,,,,,5,0,1,1,,2015
24,Duluth Teachers,0,All Employees ,3,New Plan : Tier 2A,1,2014,9999,,,,,,5,0,1,1,,2015
24,Duluth Teachers,0,All Employees ,4,New Plan : Tier 2B,1,2014,9999,,,,,,5,0,1,1,,2015
25,Fairfax County Schools,0,All Employees,1,Tier 1 (1988-2001),1,2014,9999,,,,,,3,0,1,1,,2015
25,Fairfax County Schools,0,All Employees,2,Tier 2 (2001+),1,2014,9999,,,,,,3,0,1,0,,2015
26,Florida RS,1,Regular,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2015
26,Florida RS,1,Regular,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2015
26,Florida RS,2,Senior Mgmt.,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2015
26,Florida RS,2,Senior Mgmt.,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2015
26,Florida RS,3,Special Risk,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2015
26,Florida RS,3,Special Risk,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2015
26,Florida RS,4,Special Risk Admin,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2015
26,Florida RS,4,Special Risk Admin,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2015
26,Florida RS,5,Elected Officials,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2015
26,Florida RS,5,Elected Officials,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2015
27,Georgia ERS,0,All,1,,1,2011,9999,,,,,,24,1,1,1,,2015
27,Georgia ERS,0,All,2,,1,2011,9999,,,,,,24,1,1,1,,2015
27,Georgia ERS,0,All,3,,1,2011,9999,,,,,,24,1,1,1,,2015
28,Georgia Teachers,0,ALL,0,,1,2012,9999,,,,,,2,0,1,1,,2015
29,Hawaii ERS,1,Police & Fire,1,Tier I (pre 1971) Contributory,1,2014,9999,,,,,,3,0,1,0,,2015
29,Hawaii ERS,1,Police & Fire,2,Tier II (1971-2012) Contributory,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,1,Police & Fire,3,Tier III (2012+) Contributory,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,2,Teachers,1,Tier I (pre 1971) Non-Contributory,1,2014,9999,,,,,,3,0,1,0,,2015
29,Hawaii ERS,2,Teachers,2,Tier II (1971-2006) Non-Contributory,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,2,Teachers,3,Tier III (2006-2012) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,2,Teachers,4,Tier IV (2012+) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,3,General Employees,1,Tier I (pre 1971) Non-Contributory,1,2014,9999,,,,,,3,0,1,0,,2015
29,Hawaii ERS,3,General Employees,2,Tier II (1971-2006) Non-Contributory,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,3,General Employees,3,Tier III (2006-2012) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2015
29,Hawaii ERS,3,General Employees,4,Tier IV (2012+) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2015
30,Houston Firefighters,0,All Employees,1,All TIers,1,2014,9999,,,,,,36,1,1,0,,2015
30,Houston Firefighters,0,All Employees,2,All TIers,1,2014,9999,,,,,,36,1,1,0,,2015
31,Idaho PERS,1,ALL,0,,1,2012,9999,,,,,,42,1,1,1,,2015
31,Idaho PERS,2,ALL,0,,1,2012,9999,,,,,,42,1,1,1,,2015
31,Idaho PERS,3,ALL,0,,1,2012,9999,,,,,,42,1,1,1,,2015
33,Illinois SERS,1,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2015
33,Illinois SERS,1,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2015
33,Illinois SERS,2,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2015
33,Illinois SERS,2,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2015
33,Illinois SERS,3,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2015
33,Illinois SERS,3,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2015
33,Illinois SERS,4,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2015
33,Illinois SERS,4,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2015
34,Illinois TRS,0,All,1,,1,2012,9999,,,,,,4,0,1,1,,2015
34,Illinois TRS,0,All,2,  1/1/2011,2,2012,9999,,,,,,8,0,1,1,,2015
35,Illinois University Retirement System,1,All,1,,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,1,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,1,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2015
35,Illinois University Retirement System,2,All,1,,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,2,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,2,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2015
35,Illinois University Retirement System,3,All,1,,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,3,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,3,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2015
35,Illinois University Retirement System,4,All,1,,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,4,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2015
35,Illinois University Retirement System,4,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2015
36,Indiana PERF,1,ALL,0,,1,2012,9999,,,,,,5,0,1,1,,2015
36,Indiana PERF,2,ALL,0,,1,2012,9999,,,,,,5,0,1,1,,2015
37,Indiana Teachers,0,ALL,0,,1,2012,9999,,,,,,5,0,1,0,,2015
38,Iowa PERS,1,Regular EE State,0,,1,2012,9999,,,,,1/1/1800,3,0,1,,,2015
38,Iowa PERS,1,Regular EE State,0,,2,2012,9999,,,,,  7/1/2012,5,0,1,,,2015
38,Iowa PERS,2,Regular EE School,0,,1,2012,9999,,,,,1/1/1800,3,0,1,,,2015
38,Iowa PERS,2,Regular EE School,0,,2,2012,9999,,,,,  7/1/2012,5,0,1,,,2015
38,Iowa PERS,3,Regular EE Other,0,,1,2012,9999,,,,,1/1/1800,3,0,1,,,2015
38,Iowa PERS,3,Regular EE Other,0,,2,2012,9999,,,,,  7/1/2012,5,0,1,,,2015
38,Iowa PERS,4,Sheriff and Deputies,0,,1,2012,9999,,,,,,3,0,1,,,2015
38,Iowa PERS,5,Protection,0,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,1,ALL,1,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,1,ALL,2,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,1,ALL,3,,1,2012,9999,,,,,,5,0,1,,,2015
39,Kansas PERS,1,ALL,4,,1,2012,9999,,,,,,,,,,,2015
39,Kansas PERS,2,ALL,1,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,2,ALL,2,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,2,ALL,3,,1,2012,9999,,,,,,5,0,1,,,2015
39,Kansas PERS,2,ALL,4,,1,2012,9999,,,,,,,,,,,2015
39,Kansas PERS,3,ALL,1,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,3,ALL,2,,1,2012,9999,,,,,,3,0,1,,,2015
39,Kansas PERS,3,ALL,3,,1,2012,9999,,,,,,5,0,1,,,2015
39,Kansas PERS,3,ALL,4,,1,2012,9999,,,,,,,,,,,2015
40,Kentucky County,1,Non-Hazardous,1,Hired pre 2004,1,2014,9999,,,,,,5,0,1,0,,2015
40,Kentucky County,1,Non-Hazardous,2,2004-2008,1,2014,9999,,,,,,5,0,1,0,,2015
40,Kentucky County,1,Non-Hazardous,3,2008-2014,1,2014,9999,,,,,,5,0,0,1,,2015
40,Kentucky County,1,Non-Hazardous,4,2014+,1,2014,9999,,,,,,5,0,0,1,,2015
40,Kentucky County,2,Hazardous,1,Hired pre 2008,1,2014,9999,,,,,,3,0,1,0,,2015
40,Kentucky County,2,Hazardous,2,2008-2014,1,2014,9999,,,,,,3,0,1,0,,2015
40,Kentucky County,2,Hazardous,3,2014+,1,2014,9999,,,,,,3,0,1,0,,2015
41,Kentucky ERS,1,Non-Hazardous,1,Hired pre 2004,1,2014,9999,,,,,,5,0,1,0,,2015
41,Kentucky ERS,1,Non-Hazardous,2,2004-2008,1,2014,9999,,,,,,5,0,1,0,,2015
41,Kentucky ERS,1,Non-Hazardous,3,2008-2014,1,2014,9999,,,,,,5,0,0,1,,2015
41,Kentucky ERS,1,Non-Hazardous,4,2014+,1,2014,9999,,,,,,5,0,0,1,,2015
41,Kentucky ERS,2,Hazardous,1,Hired pre 2008,1,2014,9999,,,,,,3,0,1,0,,2015
41,Kentucky ERS,2,Hazardous,2,2008-2014,1,2014,9999,,,,,,3,0,1,0,,2015
41,Kentucky ERS,2,Hazardous,3,2014+,1,2014,9999,,,,,,3,0,1,0,,2015
42,Kentucky Teachers,1,ALL,1,,1,2014,9999,,,,,,5,0,1,,,2015
42,Kentucky Teachers,1,ALL,1,,2,2014,9999,,55,27,,,3,0,1,,,2015
42,Kentucky Teachers,1,ALL,2,,1,2014,9999,,,,,,5,0,1,,,2015
42,Kentucky Teachers,1,ALL,2,,2,2014,9999,,55,27,,,3,0,1,,,2015
42,Kentucky Teachers,1,ALL,3,,1,2014,9999,,,,,,5,0,1,,,2015
42,Kentucky Teachers,1,ALL,3,,2,2014,9999,,55,27,,,3,0,1,,,2015
42,Kentucky Teachers,1,ALL,4,,1,2014,9999,,,,,,5,0,1,,,2015
42,Kentucky Teachers,1,ALL,4,,2,2014,9999,,55,27,,,3,0,1,,,2015
42,Kentucky Teachers,2,ALL,1,,1,2014,9999,,,,,,5,0,1,,,2015
42,Kentucky Teachers,2,ALL,1,,2,2014,9999,,55,27,,,3,0,1,,,2015
42,Kentucky Teachers,2,ALL,2,,1,2014,9999,,,,,,5,0,1,,,2015
42,Kentucky Teachers,2,ALL,2,,2,2014,9999,,55,27,,,3,0,1,,,2015
43,LA County ERS,1,General,1,Tier I (pre 1977),1,2014,9999,,,,,,12,1,1,1,,2015
43,LA County ERS,1,General,2,Tier II (1977-1978),1,2014,9999,,,,,,12,1,1,1,,2015
43,LA County ERS,1,General,3,Tier III (1978-1979),1,2014,9999,,,,,,12,1,1,1,,2015
43,LA County ERS,1,General,4,Tier IV (1979-1982),1,2014,9999,,,,,,12,1,1,1,,2015
43,LA County ERS,1,General,5,Tier V (1982-2012),1,2014,9999,,,,,,36,1,1,1,,2015
43,LA County ERS,1,General,6,Tier VI (2013+),1,2014,9999,,,,,,36,1,1,1,,2015
43,LA County ERS,2,Safety,1,Tier I (pre 1977),1,2014,9999,,,,,,12,1,1,1,,2015
43,LA County ERS,2,Safety,2,Tier II (1977-2012),1,2014,9999,,,,,,12,1,1,1,,2015
43,LA County ERS,2,Safety,3,Tier III (2013+),1,2014,9999,,,,,,36,1,1,1,,2015
44,Louisiana SERS,1,Rank & File - Traditional DB ,1,,1,2012,9999,,,,,,36,1,1,1,,2015
44,Louisiana SERS,1,Rank & File - Traditional DB ,2,,2,2012,9999,,,,,,60,1,1,1,,2015
44,Louisiana SERS,1,Rank & File - Traditional DB ,3,,3,2012,9999,,,,,,60,1,1,1,,2015
44,Louisiana SERS,5,Corrections - Secondary ,1,,1,2012,9999,,,,,,36,1,1,1,,2015
44,Louisiana SERS,5,Corrections - Secondary ,2,,1,2012,9999,,,,,,36,1,1,1,,2015
44,Louisiana SERS,11,Hazardous Duty (Act 992),1,,1,2012,9999,,,,,,60,1,1,1,,2015
45,Louisiana TRS,1,Regular Teachers,1,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,1,Regular Teachers,2,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,1,Regular Teachers,3,,1,2012,9999,,,,,,60,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,1,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,2,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,3,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,4,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,5,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,6,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,7,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,8,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,9,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,10,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,2,Higher Education,11,,1,2012,9999,,,,,,60,1,1,1,,2015
45,Louisiana TRS,3,Lunch Plan A,1,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,3,Lunch Plan A,2,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,3,Lunch Plan A,3,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,3,Lunch Plan A,4,,1,2012,9999,,,,,,60,1,1,1,,2015
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,,,,,36,1,1,1,,2015
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,,,,,60,1,1,1,,2015
47,Maine State and Teacher,1,ALL,1,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,1,ALL,2,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,1,ALL,3,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,2,ALL,1,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,2,ALL,2,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,2,ALL,3,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,3,ALL,1,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,3,ALL,2,,1,2014,9999,,,,,,3,0,1,0,,2015
47,Maine State and Teacher,3,ALL,3,,1,2014,9999,,,,,,3,0,1,0,,2015
48,Maryland PERS,0,All Employees,1,Tier I (pre 1980),1,2014,9999,,,,,,3,0,1,1,,2015
48,Maryland PERS,0,All Employees,2,Tier II (1980-1998),1,2014,9999,,,,,,3,0,1,1,,2015
48,Maryland PERS,0,All Employees,3,Tier III (1998-2006),1,2014,9999,,,,,,3,0,1,1,,2015
48,Maryland PERS,0,All Employees,4,Tier IV (2006-2011),1,2014,9999,,,,,,3,0,1,1,,2015
48,Maryland PERS,0,All Employees,5,Tier V (2011+),1,2014,9999,,,,,,5,0,1,1,,2015
49,Maryland Teachers,1,All,0,All,1,2014,9999,,,,,,3,0,1,,,2015
49,Maryland Teachers,2,All,1,All,1,2014,9999,,,,,,3,0,1,,,2015
49,Maryland Teachers,2,All,2,All,1,2014,9999,,,,,,3,0,1,,,2015
50,Massachusetts SRS,1,All Employees,1,Tier I (pre 1975,1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,1,All Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,1,All Employees,3,Tier III (1978),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,1,All Employees,4,Tier IV (1979-1983),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,1,All Employees,5,Tier V (1984-1996),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,1,All Employees,6,Tier VI (1996-2012),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,1,All Employees,7,Tier VII (2012+),1,2014,9999,,,,,,5,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,1,Tier I (pre 1975,1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,3,Tier III (1978),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,4,Tier IV (1979-1983),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,5,Tier V (1984-1996),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,6,Tier VI (1996-2012),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,2,All Employees,7,Tier VII (2012+),1,2014,9999,,,,,,5,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,1,Tier I (pre 1975,1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,3,Tier III (1978),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,4,Tier IV (1979-1983),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,5,Tier V (1984-1996),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,6,Tier VI (1996-2012),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,3,All Employees,7,Tier VII (2012+),1,2014,9999,,,,,,5,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,1,Tier I (pre 1975,1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,3,Tier III (1978),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,4,Tier IV (1979-1983),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,5,Tier V (1984-1996),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,6,Tier VI (1996-2012),1,2014,9999,,,,,,3,0,1,0,,2015
50,Massachusetts SRS,4,All Employees,7,Tier VII (2012+),1,2014,9999,,,,,,5,0,1,0,,2015
51,Massachusetts Teachers,0,All Employees,1,Pre 1975,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,2,1975-1978,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,3,1978-1979,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,4,1979-1984,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,5,1984-6/1996,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,6,7/1996-6/2001,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,7,7/2001-4/2012,1,2014,9999,,,,,,3,0,1,1,,2015
51,Massachusetts Teachers,0,All Employees,8,4/2012+,1,2014,9999,,,,,,5,0,1,1,,2015
52,Michigan Municipal,1,General,0,All Tiers,1,2014,9999,,,,,,5,0,1,1,,2015
52,Michigan Municipal,2,Hybrid,0,All Tiers,1,2014,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,1,Basic: Option 1,0,,1,2012,9999,,,,,,5,0,1,1,,2015
53,Michigan Public Schools,2,Basic: Option 3,0,,1,2012,9999,,,,,,5,0,1,1,,2015
53,Michigan Public Schools,3,MIP: Option 1,1,,1,2012,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,3,MIP: Option 1,2,,1,2012,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,3,MIP: Option 1,3,,1,2012,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,4,MIP: Option 3,1,,1,2012,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,4,MIP: Option 3,2,,1,2012,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,4,MIP: Option 3,3,,1,2012,9999,,,,,,3,0,1,1,,2015
53,Michigan Public Schools,5,Pension Plan Plus,0,,1,2012,9999,,,,,,5,0,1,1,,2015
54,Michigan SERS,1,General state government employees-DB Classified,0,,1,2012,9999,,,,,,3,0,1,1,,2015
54,Michigan SERS,2,Correction Officers-DB Classified,0,,1,2012,9999,,,,,,3,0,1,1,,2015
54,Michigan SERS,3,Conservation Officers-DB Classified,0,,1,2012,9999,,,,,,2,0,1,1,,2015
56,Minnesota PERF,1,ALL,1,,1,2012,9999,,,,,,5,0,1,1,,2015
56,Minnesota PERF,2,ALL,1,,1,2012,9999,,,,,,5,0,1,1,,2015
56,Minnesota PERF,2,ALL,2,,1,2012,9999,,,,,,5,0,1,1,,2015
56,Minnesota PERF,2,ALL,3,,1,2012,9999,,,,,,5,0,1,1,,2015
56,Minnesota PERF,2,ALL,4,,1,2012,9999,,,,,,5,0,1,1,,2015
57,Minnesota State ERS,0,ALL,1,,1,2012,9999,,,,,,5,0,1,1,,2015
57,Minnesota State ERS,0,ALL,2,,1,2012,9999,,,,,,5,0,1,1,,2015
57,Minnesota State ERS,0,ALL,3,,1,2012,9999,,,,,,5,0,1,1,,2015
