system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,RetirementSystemDesc,RetirementSystemStateAbbrev
56,Missouri State Employees Retirement System,2,,"MOSERS administers retirement and other benefits for most state employees, including members of the state general assembly, state elected officials, and judges. The System administers three plans. Of these, the State Employees' Plan represents more than 9",MO
56,Missouri State Employees Retirement System,2,,"MOSERS administers retirement and other benefits for most state employees, including members of the state general assembly, state elected officials, and judges. The System administers three plans. Of these, the State Employees' Plan represents more than 9",MO
56,Missouri State Employees Retirement System,2,,"MOSERS administers retirement and other benefits for most state employees, including members of the state general assembly, state elected officials, and judges. The System administers three plans. Of these, the State Employees' Plan represents more than 9",MO
56,Missouri State Employees Retirement System,2,,"MOSERS administers retirement and other benefits for most state employees, including members of the state general assembly, state elected officials, and judges. The System administers three plans. Of these, the State Employees' Plan represents more than 9",MO
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
57,New York City Teachers Retirement System,1,14,"TRS of New York City administers pension and other benefits for certificated employees of public schools, including City University of New York.",NY
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
58,Montana Public Employees Retirement Board,8,881,"PERB of Montana administers pension and other benefits for substantially all public employees in the state except teachers. The System administers eight defined benefit plans, an optional 457 plan, and an optional core DC retirement plan established as an",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
59,Montana Teachers Retirement System,1,365,"The TRS of MT administers pension and other benefits for all teachers and other certificated employees of public schools, colleges, and universities. The System also administers an optional retirement plan for approximately 4,400 employees of the state un",MT
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
60,Nebraska Retirement Systems,4,270+,"NPERS administers pension and other benefits for most public employees in the state. The System administers five plans, including three defined benefit plans, for teachers, judges, and members of the highway patrol; and two cash balance plans, for state a",NE
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
61,Nevada Public Employees Retirement System,2,190,"PERS of Nevada provides pension, disability, and survivors benefits for employees of the State, University System, public schools, and most political subdivisions. The System administers two plans: Regular and Police Officer & Firefighter.",NV
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
62,New Hampshire Retirement System,1,471,"NHRS administers pension and other benefits for substantially all public employees in the state, including state employees, teachers, and employees of county and local governments that have elected to participate.",NH
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
63,New Jersey Division of Pension and Benefits,9,2375,"The New Jersey Division of Pension and Benefits administers pension and other benefits for most public employees in the state, including teachers, state employees, and employees of political subdivisions that have elected to participate. The Division main",NJ
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
64,New Mexico Public Employees Retirement Association,4,729,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
65,New Mexico Educational Retirement Board,1,230,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",NM
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
66,New York State Teachers Retirement System,1,824,"NYSTRS administers pension and other benefits for certificated employees of more than 800 public school districts, state universities and colleges, and other state educational agencies outside New York City.",NY
67,North Carolina Retirement Systems,8,889,NCRS administers pension and other benefits for most public employees in the state. The system is a division of the state treasurer's office and the state treasurer serves as sole trustee of system assets. The Teachers' and State Employees system and the,NC
67,North Carolina Retirement Systems,8,889,NCRS administers pension and other benefits for most public employees in the state. The system is a division of the state treasurer's office and the state treasurer serves as sole trustee of system assets. The Teachers' and State Employees system and the,NC
67,North Carolina Retirement Systems,8,889,NCRS administers pension and other benefits for most public employees in the state. The system is a division of the state treasurer's office and the state treasurer serves as sole trustee of system assets. The Teachers' and State Employees system and the,NC
67,North Carolina Retirement Systems,8,889,NCRS administers pension and other benefits for most public employees in the state. The system is a division of the state treasurer's office and the state treasurer serves as sole trustee of system assets. The Teachers' and State Employees system and the,NC
67,North Carolina Retirement Systems,8,889,NCRS administers pension and other benefits for most public employees in the state. The system is a division of the state treasurer's office and the state treasurer serves as sole trustee of system assets. The Teachers' and State Employees system and the,NC
67,North Carolina Retirement Systems,8,889,NCRS administers pension and other benefits for most public employees in the state. The system is a division of the state treasurer's office and the state treasurer serves as sole trustee of system assets. The Teachers' and State Employees system and the,NC
