ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_BC,fy_start,fy_end,Notes,BenCap_RetAge,BenCap_RetTenure,BenCap_RetPoints,BenCap_RetDate,BenCap_StartDate,BenCap_EndDate,BenCap_ReplacementRate,BenCap_Salary,BenCap_SalaryIndexed,BenCap_benefit,BenCap_BenefitIndexed,NumberofEEGroups,MultipleEEGroupsCoded,EEGroupID_Error,NumberofTiers,MultipleTiersCoded,TierID_Error,NumberofFiscalYears,fy
45,Louisiana TRS,3,Lunch Plan A,4,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,3,Lunch Plan A,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,3,Lunch Plan A,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,3,Lunch Plan A,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,3,Lunch Plan A,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,,,1,,,,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,3,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,3,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,3,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,3,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,48,,,,,,1,,,61.527,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,2,2012,9999,,49,,,,,,1,,,66.901,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,3,2012,9999,,50,,,,,,1,,,72.783,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,4,2012,9999,,51,,,,,,1,,,79.227,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,5,2012,9999,,52,,,,,,1,,,86.288,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,6,2012,9999,,53,,,,,,1,,,94.035,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,7,2012,9999,,54,,,,,,1,,,102.54,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,8,2012,9999,,55,,,,,,1,,,111.888,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,9,2012,9999,,56,,,,,,1,,,122.162,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,10,2012,9999,,57,,,,,,1,,,133.458,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,11,2012,9999,,58,,,,,,1,,,145.896,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,12,2012,9999,,59,,,,,,1,,,159.615,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,13,2012,9999,,60,,,,,,1,,,174.762,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,14,2012,9999,,61,,,,,,1,,,191.501,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,15,2012,9999,,62,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,16,2012,9999,,63,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,17,2012,9999,,64,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,18,2012,9999,,65,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,19,2012,9999,,66,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,20,2012,9999,,67,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,21,2012,9999,,68,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,22,2012,9999,,69,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
45,Louisiana TRS,4,Lunch Plan B,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2012
45,Louisiana TRS,4,Lunch Plan B,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2013
45,Louisiana TRS,4,Lunch Plan B,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2014
45,Louisiana TRS,4,Lunch Plan B,4,,23,2012,9999,,70,,,,,,1,,,210,,4,1,0,4,1,0,4,2015
47,Maine State and Teacher,1,All,1,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2014
47,Maine State and Teacher,1,All,1,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2015
47,Maine State and Teacher,1,All,2,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2014
47,Maine State and Teacher,1,All,2,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2015
47,Maine State and Teacher,1,All,3,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2014
47,Maine State and Teacher,1,All,3,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2015
47,Maine State and Teacher,2,All,1,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2014
47,Maine State and Teacher,2,All,1,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2015
47,Maine State and Teacher,2,All,2,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2014
47,Maine State and Teacher,2,All,2,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2015
47,Maine State and Teacher,2,All,3,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2014
47,Maine State and Teacher,2,All,3,All,1,2014,9999,,,,,,,,.5,,,,,3,0,0,3,0,0,2,2015
